09:54:51 5040 N     
09:54:56 5000 N     
01:29:43 615 N     
01:29:43 630 N     
01:29:44 635 N     
01:29:45 650 N     
01:29:45 650 N     
01:29:46 650 N     
01:29:47 650 N     
01:29:47 645 N     
01:29:48 640 N     
01:29:49 640 N     
01:29:49 635 N     
01:29:50 630 N     
01:29:50 620 N     
01:29:51 610 N     
01:29:52 615 N     
01:29:52 620 N     
01:29:53 625 N     
01:29:54 630 N     
01:29:54 630 N     
01:29:55 630 N     
01:29:55 640 N     
01:29:56 625 N     
01:29:57 610 N     
01:29:57 620 N     
01:29:58 615 N     
01:29:59 620 N     
01:29:59 625 N     
01:30:00 625 N     
01:30:00 620 N     
01:30:01 625 N     
01:30:02 625 N     
01:30:02 610 N     
01:30:03 600 N     
01:30:03 605 N     
01:30:04 600 N     
01:30:05 620 N     
01:30:05 620 N     
01:30:06 620 N     
01:30:07 625 N     
01:30:07 635 N     
01:30:08 630 N     
01:30:08 640 N     
01:30:09 625 N     
01:30:10 620 N     
01:30:10 620 N     
01:30:11 630 N     
01:30:12 640 N     
01:30:12 650 N     
01:30:13 650 N     
01:30:14 645 N     
01:30:14 645 N     
01:30:15 645 N     
01:30:15 635 N     
01:30:16 625 N     
01:30:17 610 N     
01:30:17 620 N     
01:30:18 625 N     
01:30:19 645 N     
01:30:19 650 N     
01:30:20 655 N     
01:30:21 655 N     
01:30:21 655 N     
01:30:22 650 N     
01:30:23 650 N     
01:30:23 630 N     
01:30:24 630 N     
01:30:24 640 N     
01:30:25 640 N     
01:30:26 640 N     
01:30:26 645 N     
01:30:27 635 N     
01:30:28 635 N     
01:30:28 630 N     
01:30:29 625 N     
01:30:29 605 N     
01:30:30 610 N     
01:30:31 620 N     
01:30:31 630 N     
01:30:32 640 N     
01:30:33 655 N     
01:30:33 655 N     
01:30:34 665 N     
01:30:35 660 N     
01:30:35 660 N     
01:30:36 655 N     
01:30:37 650 N     
01:30:37 625 N     
01:30:38 620 N     
01:30:38 625 N     
01:30:39 620 N     
01:30:40 625 N     
01:30:40 620 N     
01:30:41 615 N     
01:30:42 615 N     
01:30:42 610 N     
01:30:43 600 N     
01:30:43 595 N     
01:30:44 600 N     
01:30:45 600 N     
01:30:45 610 N     
01:30:46 820 N     
01:30:47 615 N     
01:30:47 605 N     
01:30:48 600 N     
01:30:48 605 N     
01:30:49 615 N     
01:30:50 620 N     
01:30:50 625 N     
01:30:51 630 N     
01:30:52 635 N     
01:30:52 635 N     
01:30:53 640 N     
01:30:53 625 N     
01:30:54 615 N     
01:30:55 620 N     
01:30:55 625 N     
01:30:56 635 N     
01:30:57 640 N     
01:30:57 640 N     
01:30:58 645 N     
01:30:58 640 N     
01:30:59 645 N     
01:31:00 630 N     
01:31:00 615 N     
01:31:01 625 N     
01:31:02 635 N     
01:31:02 650 N     
01:31:03 655 N     
01:31:04 655 N     
01:31:04 650 N     
01:31:05 650 N     
01:31:06 650 N     
01:31:06 630 N     
01:31:07 615 N     
01:31:07 635 N     
01:31:08 640 N     
01:31:09 655 N     
01:31:09 655 N     
01:31:10 655 N     
01:31:11 650 N     
01:31:11 650 N     
01:31:12 645 N     
01:31:13 640 N     
01:31:13 625 N     
01:31:14 610 N     
01:31:14 625 N     
01:31:15 625 N     
01:31:16 420 N PR SV Couplet   
01:31:16 415 N PR    
01:31:17 640 N CP    
01:31:17 635 N     
01:31:18 635 N     
01:31:18 635 N     
01:31:19 630 N     
01:31:20 630 N     
01:31:20 635 N     
01:31:21 615 N     
01:31:22 615 N     
01:31:22 620 N     
01:31:23 635 N     
01:31:23 635 N     
01:31:24 640 N     
01:31:25 640 N     
01:31:25 640 N     
01:31:26 635 N     
01:31:27 630 N     
01:31:27 625 N     
01:31:28 630 N     
01:31:29 610 N     
01:31:29 615 N     
01:31:30 615 N     
01:31:30 620 N     
01:31:31 630 N     
01:31:32 635 N     
01:31:32 640 N     
01:31:33 645 N     
01:31:34 635 N     
01:31:34 640 N     
01:31:35 635 N     
01:31:35 630 N     
01:31:36 625 N     
01:31:37 615 N     
01:31:37 605 N     
01:31:38 620 N     
01:31:39 620 N     
01:31:39 635 N     
01:31:40 645 N     
01:31:40 645 N     
01:31:41 645 N     
01:31:42 645 N     
01:31:42 645 N     
01:31:43 645 N     
01:31:44 630 N     
01:31:44 620 N     
01:31:45 615 N     
01:31:46 625 N     
01:31:46 635 N     
01:31:47 645 N     
01:31:47 640 N     
01:31:48 645 N     
01:31:49 640 N     
01:31:49 640 N     
01:31:50 635 N     
01:31:51 630 N     
01:31:51 630 N     
01:31:52 625 N     
01:31:53 605 N     
01:31:53 610 N     
01:31:54 615 N     
01:31:54 615 N     
01:31:55 620 N     
01:31:56 630 N     
01:31:56 615 N     
01:31:57 615 N     
01:31:57 610 N     
01:31:58 600 N     
01:31:59 605 N     
01:31:59 605 N     
01:32:00 610 N     
01:32:00 610 N     
01:32:01 600 N     
01:32:02 600 N     
01:32:02 605 N     
01:32:03 600 N     
01:32:04 605 N     
01:32:04 610 N     
01:32:05 600 N     
01:32:05 600 N     
01:32:06 605 N     
01:32:07 605 N     
01:32:07 615 N     
01:32:08 625 N     
01:32:08 620 N     
01:32:09 625 N     
01:32:10 615 N     
01:32:10 610 N     
01:32:11 620 N     
01:32:11 635 N     
01:32:12 645 N     
01:32:13 645 N     
01:32:13 645 N     
01:32:14 655 N     
01:32:15 655 N     
01:32:15 655 N     
01:32:16 235 N PR SVPB C.I.= 235 ms   
01:32:16 625 N CP    
01:32:17 640 N     
01:32:18 635 N     
01:32:18 640 N     
01:32:19 635 N     
01:32:19 640 N     
01:32:20 630 N     
01:32:21 635 N     
01:32:21 625 N     
01:32:22 610 N     
01:32:23 620 N     
01:32:23 625 N     
01:32:24 635 N     
01:32:24 645 N     
01:32:25 645 N     
01:32:26 645 N     
01:32:26 645 N     
01:32:27 640 N     
01:32:28 645 N     
01:32:28 635 N     
01:32:29 625 N     
01:32:30 620 N     
01:32:30 625 N     
01:32:31 625 N     
01:32:31 625 N     
01:32:32 625 N     
01:32:33 630 N     
01:32:33 625 N     
01:32:34 620 N     
01:32:35 610 N     
01:32:35 615 N     
01:32:36 620 N     
01:32:36 620 N     
01:32:37 625 N     
01:32:38 630 N     
01:32:38 620 N     
01:32:39 610 N     
01:32:40 620 N     
01:32:40 615 N     
01:32:41 630 N     
01:32:41 635 N     
01:32:42 635 N     
01:32:43 635 N     
01:32:43 640 N     
01:32:44 630 N     
01:32:45 620 N     
01:32:45 620 N     
01:32:46 815 N     
01:32:47 625 N     
01:32:47 625 N     
01:32:48 625 N     
01:32:48 635 N     
01:32:49 625 N     
01:32:50 635 N     
01:32:50 620 N     
01:32:51 615 N     
01:32:52 615 N     
01:32:52 620 N     
01:32:53 635 N     
01:32:53 630 N     
01:32:54 640 N     
01:32:55 640 N     
01:32:55 645 N     
01:32:56 645 N     
01:32:57 645 N     
01:32:57 645 N     
01:32:58 625 N     
01:32:59 615 N     
01:32:59 620 N     
01:33:00 630 N     
01:33:00 630 N     
01:33:01 635 N     
01:33:02 640 N     
01:33:02 635 N     
01:33:03 635 N     
01:33:04 630 N     
01:33:04 625 N     
01:33:05 610 N     
01:33:05 605 N     
01:33:06 615 N     
01:33:07 620 N     
01:33:07 625 N     
01:33:08 635 N     
01:33:09 640 N     
01:33:09 645 N     
01:33:10 645 N     
01:33:11 645 N     
01:33:11 620 N     
01:33:12 620 N     
01:33:12 625 N     
01:33:13 620 N     
01:33:14 620 N     
01:33:14 625 N     
01:33:15 615 N     
01:33:16 635 V  VPB C.I.= 635 ms   
01:33:16 395 N PR SVPB C.I.= 395 ms   
01:33:17 600 N CP    
01:33:17 600 N     
01:33:18 605 N     
01:33:18 610 N     
01:33:19 615 N     
01:33:20 620 N     
01:33:20 625 N     
01:33:21 630 N     
01:33:21 640 N     
01:33:22 610 N     
01:33:23 605 N     
01:33:23 620 N     
01:33:24 620 N     
01:33:25 630 N     
01:33:25 635 N     
01:33:26 630 N     
01:33:26 635 N     
01:33:27 635 N     
01:33:28 635 N     
01:33:28 620 N     
01:33:29 620 N     
01:33:30 620 N     
01:33:30 635 N     
01:33:31 635 N     
01:33:32 645 N     
01:33:32 645 N     
01:33:33 650 N     
01:33:33 645 N     
01:33:34 640 N     
01:33:35 650 N     
01:33:35 625 N     
01:33:36 620 N     
01:33:37 620 N     
01:33:37 630 N     
01:33:38 625 N     
01:33:38 630 N     
01:33:39 625 N     
01:33:40 625 N     
01:33:40 625 N     
01:33:41 620 N     
01:33:42 630 N     
01:33:42 605 N     
01:33:43 600 N     
01:33:43 605 N     
01:33:44 615 N     
01:33:45 625 N     
01:33:45 645 N     
01:33:46 650 N     
01:33:47 660 N     
01:33:47 660 N     
01:33:48 645 N     
01:33:49 620 N     
01:33:49 630 N     
01:33:50 640 N     
01:33:50 630 N     
01:33:51 640 N     
01:33:52 635 N     
01:33:52 625 N     
01:33:53 625 N     
01:33:54 630 N     
01:33:54 615 N     
01:33:55 610 N     
01:33:55 610 N     
01:33:56 615 N     
01:33:57 620 N     
01:33:57 620 N     
01:33:58 625 N     
01:33:59 630 N     
01:33:59 635 N     
01:34:00 615 N     
01:34:00 615 N     
01:34:01 625 N     
01:34:02 630 N     
01:34:02 645 N     
01:34:03 645 N     
01:34:04 650 N     
01:34:04 640 N     
01:34:05 640 N     
01:34:06 640 N     
01:34:06 635 N     
01:34:07 620 N     
01:34:07 615 N     
01:34:08 615 N     
01:34:09 620 N     
01:34:09 630 N     
01:34:10 635 N     
01:34:11 640 N     
01:34:11 635 N     
01:34:12 640 N     
01:34:12 635 N     
01:34:13 625 N     
01:34:14 615 N     
01:34:14 615 N     
01:34:15 620 N     
01:34:16 630 N     
01:34:16 625 N     
01:34:17 620 N     
01:34:17 620 N     
01:34:18 620 N     
01:34:19 620 N     
01:34:19 610 N     
01:34:20 600 N     
01:34:20 600 N     
01:34:21 615 N     
01:34:22 620 N     
01:34:22 635 N     
01:34:23 640 N     
01:34:24 640 N     
01:34:24 645 N     
01:34:25 635 N     
01:34:26 625 N     
01:34:26 620 N     
01:34:27 630 N     
01:34:27 640 N     
01:34:28 640 N     
01:34:29 640 N     
01:34:29 640 N     
01:34:30 645 N     
01:34:31 640 N     
01:34:31 635 N     
01:34:32 630 N     
01:34:32 620 N     
01:34:33 610 N     
01:34:34 615 N     
01:34:34 615 N     
01:34:35 620 N     
01:34:36 630 N     
01:34:36 640 N     
01:34:37 640 N     
01:34:38 645 N     
01:34:38 640 N     
01:34:39 625 N     
01:34:39 625 N     
01:34:40 630 N     
01:34:41 640 N     
01:34:41 645 N     
01:34:42 650 N     
01:34:43 645 N     
01:34:43 645 N     
01:34:44 645 N     
01:34:45 640 N     
01:34:45 635 N     
01:34:46 400 N PR SVPB C.I.= 400 ms   
01:34:46 625 N CP    
01:34:47 615 N     
01:34:47 615 N     
01:34:48 615 N     
01:34:49 630 N     
01:34:49 635 N     
01:34:50 645 N     
01:34:51 635 N     
01:34:51 645 N     
01:34:52 650 N     
01:34:53 640 N     
01:34:53 615 N     
01:34:54 625 N     
01:34:54 620 N     
01:34:55 625 N     
01:34:56 620 N     
01:34:56 625 N     
01:34:57 625 N     
01:34:58 625 N     
01:34:58 625 N     
01:34:59 610 N     
01:34:59 605 N     
01:35:00 605 N     
01:35:01 620 N     
01:35:01 630 N     
01:35:02 640 N     
01:35:02 640 N     
01:35:03 655 N     
01:35:04 655 N     
01:35:04 645 N     
01:35:05 630 N     
01:35:06 630 N     
01:35:06 640 N     
01:35:07 640 N     
01:35:08 640 N     
01:35:08 650 N     
01:35:09 640 N     
01:35:10 640 N     
01:35:10 630 N     
01:35:11 630 N     
01:35:11 635 N     
01:35:12 620 N     
01:35:13 605 N     
01:35:13 610 N     
01:35:14 610 N     
01:35:15 625 N     
01:35:15 630 N     
01:35:16 635 N     
01:35:16 630 N     
01:35:17 640 N     
01:35:18 650 N     
01:35:18 645 N     
01:35:19 640 N     
01:35:20 645 N     
01:35:20 625 N     
01:35:21 620 N     
01:35:21 620 N     
01:35:22 620 N     
01:35:23 620 N     
01:35:23 620 N     
01:35:24 615 N     
01:35:25 615 N     
01:35:25 610 N     
01:35:26 600 N     
01:35:26 595 N     
01:35:27 595 N     
01:35:28 595 N     
01:35:28 605 N     
01:35:29 615 N     
01:35:29 620 N     
01:35:30 630 N     
01:35:31 630 N     
01:35:31 610 N     
01:35:32 620 N     
01:35:33 620 N     
01:35:33 630 N     
01:35:34 640 N     
01:35:34 645 N     
01:35:35 645 N     
01:35:36 650 N     
01:35:36 635 N     
01:35:37 630 N     
01:35:38 625 N     
01:35:38 620 N     
01:35:39 630 N     
01:35:40 635 N     
01:35:40 640 N     
01:35:41 645 N     
01:35:41 645 N     
01:35:42 645 N     
01:35:43 620 N     
01:35:43 620 N     
01:35:44 625 N     
01:35:45 640 N     
01:35:45 645 N     
01:35:46 455 N PR SVPB C.I.= 455 ms   
01:35:46 655 N     
01:35:47 650 N     
01:35:48 650 N     
01:35:48 645 N     
01:35:49 645 N     
01:35:50 625 N     
01:35:50 615 N     
01:35:51 630 N     
01:35:51 640 N     
01:35:52 655 N     
01:35:53 655 N     
01:35:53 655 N     
01:35:54 660 N     
01:35:55 655 N     
01:35:55 660 N     
01:35:56 650 N     
01:35:57 630 N     
01:35:57 620 N     
01:35:58 635 N     
01:35:59 640 N     
01:35:59 655 N     
01:36:00 650 N     
01:36:01 650 N     
01:36:01 650 N     
01:36:02 650 N     
01:36:02 645 N     
01:36:03 650 N     
01:36:04 640 N     
01:36:04 625 N     
01:36:05 620 N     
01:36:06 615 N     
01:36:06 625 N     
01:36:07 625 N     
01:36:07 630 N     
01:36:08 640 N     
01:36:09 640 N     
01:36:09 640 N     
01:36:10 640 N     
01:36:11 640 N     
01:36:11 645 N     
01:36:12 620 N     
01:36:13 615 N     
01:36:13 615 N     
01:36:14 610 N     
01:36:14 625 N     
01:36:15 630 N     
01:36:16 1055 N     
01:36:17 635 N     
01:36:17 635 N     
01:36:18 615 N     
01:36:19 610 N     
01:36:19 610 N     
01:36:20 615 N     
01:36:20 615 N     
01:36:21 625 N     
01:36:22 625 N     
01:36:22 630 N     
01:36:23 640 N     
01:36:24 640 N     
01:36:24 625 N     
01:36:25 625 N     
01:36:25 630 N     
01:36:26 640 N     
01:36:27 645 N     
01:36:27 645 N     
01:36:28 645 N     
01:36:29 640 N     
01:36:29 640 N     
01:36:30 640 N     
01:36:31 630 N     
01:36:31 605 N     
01:36:32 615 N     
01:36:32 620 N     
01:36:33 625 N     
01:36:34 640 N     
01:36:34 645 N     
01:36:35 650 N     
01:36:36 650 N     
01:36:36 645 N     
01:36:37 650 N     
01:36:38 660 N     
01:36:38 625 N     
01:36:39 625 N     
01:36:39 625 N     
01:36:40 625 N     
01:36:41 625 N     
01:36:41 625 N     
01:36:42 630 N     
01:36:43 625 N     
01:36:43 635 N     
01:36:44 620 N     
01:36:44 615 N     
01:36:45 605 N     
01:36:46 610 N     
01:36:46 610 N     
01:36:47 625 N     
01:36:48 630 N     
01:36:48 635 N     
01:36:49 635 N     
01:36:49 640 N     
01:36:50 620 N     
01:36:51 615 N     
01:36:51 620 N     
01:36:52 625 N     
01:36:53 630 N     
01:36:53 635 N     
01:36:54 640 N     
01:36:55 640 N     
01:36:55 635 N     
01:36:56 645 N     
01:36:56 620 N     
01:36:57 615 N     
01:36:58 615 N     
01:36:58 620 N     
01:36:59 630 N     
01:37:00 645 N     
01:37:00 650 N     
01:37:01 655 N     
01:37:01 650 N     
01:37:02 655 N     
01:37:03 655 N     
01:37:03 640 N     
01:37:04 625 N     
01:37:05 620 N     
01:37:05 625 N     
01:37:06 635 N     
01:37:07 635 N     
01:37:07 635 N     
01:37:08 640 N     
01:37:08 635 N     
01:37:09 635 N     
01:37:10 630 N     
01:37:10 635 N     
01:37:11 620 N     
01:37:12 605 N     
01:37:12 610 N     
01:37:13 615 N     
01:37:13 625 N     
01:37:14 640 N     
01:37:15 640 N     
01:37:15 650 N     
01:37:16 850 N     
01:37:17 655 N     
01:37:18 645 N     
01:37:18 620 N     
01:37:19 620 N     
01:37:19 625 N     
01:37:20 625 N     
01:37:21 625 N     
01:37:21 630 N     
01:37:22 630 N     
01:37:23 620 N     
01:37:23 625 N     
01:37:24 630 N     
01:37:24 605 N     
01:37:25 600 N     
01:37:26 605 N     
01:37:26 600 N     
01:37:27 615 N     
01:37:27 625 N     
01:37:28 635 N     
01:37:29 645 N     
01:37:29 650 N     
01:37:30 655 N     
01:37:31 640 N     
01:37:31 625 N     
01:37:32 620 N     
01:37:33 630 N     
01:37:33 635 N     
01:37:34 645 N     
01:37:34 635 N     
01:37:35 640 N     
01:37:36 635 N     
01:37:36 635 N     
01:37:37 630 N     
01:37:38 630 N     
01:37:38 630 N     
01:37:39 610 N     
01:37:39 605 N     
01:37:40 610 N     
01:37:41 630 N     
01:37:41 640 N     
01:37:42 645 N     
01:37:43 655 N     
01:37:43 660 N     
01:37:44 655 N     
01:37:45 655 N     
01:37:45 635 N     
01:37:46 435 N PR SVPB C.I.= 435 ms   
01:37:46 620 N     
01:37:47 625 N     
01:37:48 625 N     
01:37:48 625 N     
01:37:49 625 N     
01:37:49 620 N     
01:37:50 620 N     
01:37:51 610 N     
01:37:51 605 N     
01:37:52 610 N     
01:37:52 620 N     
01:37:53 630 N     
01:37:54 630 N     
01:37:54 635 N     
01:37:55 640 N     
01:37:56 620 N     
01:37:56 620 N     
01:37:57 620 N     
01:37:58 635 N     
01:37:58 635 N     
01:37:59 645 N     
01:37:59 645 N     
01:38:00 645 N     
01:38:01 645 N     
01:38:01 645 N     
01:38:02 635 N     
01:38:03 625 N     
01:38:03 620 N     
01:38:04 620 N     
01:38:05 630 N     
01:38:05 630 N     
01:38:06 645 N     
01:38:06 645 N     
01:38:07 650 N     
01:38:08 640 N     
01:38:08 620 N     
01:38:09 625 N     
01:38:10 630 N     
01:38:10 645 N     
01:38:11 650 N     
01:38:12 640 N     
01:38:12 645 N     
01:38:13 645 N     
01:38:13 640 N     
01:38:14 630 N     
01:38:15 620 N     
01:38:15 620 N     
01:38:16 400 N PR SVPB C.I.= 400 ms   
01:38:16 630 N CP    
01:38:17 655 N     
01:38:18 650 N     
01:38:18 660 N     
01:38:19 650 N     
01:38:20 665 N     
01:38:20 655 N     
01:38:21 655 N     
01:38:22 650 N     
01:38:22 650 N     
01:38:23 615 N     
01:38:24 635 N     
01:38:24 635 N     
01:38:25 645 N     
01:38:25 650 N     
01:38:26 655 N     
01:38:27 650 N     
01:38:27 640 N     
01:38:28 640 N     
01:38:29 630 N     
01:38:29 630 N     
01:38:30 615 N     
01:38:31 610 N     
01:38:31 615 N     
01:38:32 625 N     
01:38:32 630 N     
01:38:33 630 N     
01:38:34 640 N     
01:38:34 645 N     
01:38:35 635 N     
01:38:36 620 N     
01:38:36 625 N     
01:38:37 635 N     
01:38:37 640 N     
01:38:38 640 N     
01:38:39 645 N     
01:38:39 640 N     
01:38:40 635 N     
01:38:41 640 N     
01:38:41 640 N     
01:38:42 620 N     
01:38:43 610 N     
01:38:43 610 N     
01:38:44 610 N     
01:38:44 620 N     
01:38:45 620 N     
01:38:46 625 N     
01:38:46 635 N     
01:38:47 640 N     
01:38:47 625 N     
01:38:48 615 N     
01:38:49 615 N     
